"Date","Primary_Bird","Video_Num","Subject","Behavior","Modifiers","Vid_occurrences","Vid_duration","Vid_visible","Day_visible","Day_occurrences","Day_duration","Rate_per_min_vid","Rate_per_min_day","Percent_time_visible_vid","Percent_time_visible_day"
2025-05-08,"BB","1","Broken beak","Foraging","",1,40.28,45.92,45.92,1,40.28,NA,NA,87.7177700348432,87.7177700348432
2025-10-09,"C","1","No focal subject","Unclear video","",14,149.944,NA,NA,59,222.323,NA,NA,NA,NA
2025-10-09,"C","1","Other crow #1","Feed","Auto-|Successful|None",6,NA,121.838,603.007,116,NA,2.95474318357163,11.5421545686866,NA,NA
2025-10-09,"C","1","Other crow #1","Feed","Auto-|Unknown|None",3,NA,121.838,603.007,8,NA,1.47737159178581,0.796010659909421,NA,NA
2025-10-09,"C","1","Other crow #1","Feed","Auto-|Unsuccessful|None",1,NA,121.838,603.007,5,NA,0.492457197261938,0.497506662443388,NA,NA
2025-10-09,"C","1","Other crow #1","Foraging","",13,101.158,121.838,603.007,62,568.847,NA,NA,83.0266419343719,94.3350574703113
2025-10-09,"C","1","Other crow #1","Resting","",1,20.68,121.838,603.007,1,20.68,NA,NA,16.9733580656281,3.42947925977642
2025-10-09,"C","1","Other crow #2","Resting","",2,8.32,8.32,8.32,2,8.32,NA,NA,100,100
2025-10-09,"C","2","No focal subject","Unclear video","",25,42.14,NA,NA,59,222.323,NA,NA,NA,NA
2025-10-09,"C","2","Other crow #1","Alert","",1,2.24,216.151,603.007,3,13.48,NA,NA,1.03631257778127,2.23546326991229
2025-10-09,"C","2","Other crow #1","Feed","Auto-|Unknown|None",1,NA,216.151,603.007,8,NA,0.277583726191412,0.796010659909421,NA,NA
2025-10-09,"C","2","Other crow #1","Feed","Auto-|Successful|None",103,NA,216.151,603.007,116,NA,28.5911237977155,11.5421545686866,NA,NA
2025-10-09,"C","2","Other crow #1","Feed","Auto-|Unsuccessful|None",2,NA,216.151,603.007,5,NA,0.555167452382825,0.497506662443388,NA,NA
2025-10-09,"C","2","Other crow #1","Foraging","",26,213.911,216.151,603.007,62,568.847,NA,NA,98.9636874222187,94.3350574703113
2025-10-09,"C","3","No focal subject","Unclear video","",20,30.239,NA,NA,59,222.323,NA,NA,NA,NA
2025-10-09,"C","3","Broken beak","Feed","Auto-|Unknown|None",3,NA,72.16,72.16,3,NA,2.49445676274945,2.49445676274945,NA,NA
2025-10-09,"C","3","Broken beak","Foraging","",6,72.16,72.16,72.16,6,72.16,NA,NA,100,100
2025-10-09,"C","3","Other crow #1","Alert","",2,11.24,265.018,603.007,3,13.48,NA,NA,4.24122135100257,2.23546326991229
2025-10-09,"C","3","Other crow #1","Feed","Auto-|Successful|None",7,NA,265.018,603.007,116,NA,1.58479801371982,11.5421545686866,NA,NA
2025-10-09,"C","3","Other crow #1","Feed","Auto-|Unknown|None",4,NA,265.018,603.007,8,NA,0.905598864982756,0.796010659909421,NA,NA
2025-10-09,"C","3","Other crow #1","Feed","Auto-|Unsuccessful|None",2,NA,265.018,603.007,5,NA,0.452799432491378,0.497506662443388,NA,NA
2025-10-09,"C","3","Other crow #1","Foraging","",23,253.778,265.018,603.007,62,568.847,NA,NA,95.7587786489974,94.3350574703113
